Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board
-5602.822375634,-187500.02235174447,8119.472339090388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.2804315
-5638.11578012893,-187500.02235174447,8100.4957080478325,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.2844372
-5601.101291310942,-187500.02235174447,8115.203155899425,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.2874324
-5549.468761619182,-187500.02235174447,8129.687086306463,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.291449
-5587.399671959838,-187500.02235174447,8120.053484446226,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.2953997
-5635.679439983302,-187500.02235174447,8109.525812807777,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.299477
-5612.590087960969,-187500.02235174447,8121.752217024829,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.304331
-5561.158723969308,-187500.02235174447,8135.699705564941,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3084593
-5574.994453787142,-187500.02235174447,8119.785263512763,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3124957
-5630.024448636109,-187500.02235174447,8091.018568398782,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.315446
-5605.1022535684415,-187500.02235174447,8086.101184618615,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.319526
-5559.415287901794,-187500.02235174447,8108.989370940849,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3234413
-5582.459936435215,-187500.02235174447,8131.117597951603,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3275325
-5631.834939936989,-187500.02235174447,8122.825100758684,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3315625
-5637.042896395075,-187500.02235174447,8115.56078381071,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3363392
-5586.237381248162,-187500.02235174447,8123.093321692148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3405688
-5571.619340374392,-187500.02235174447,8128.793016528251,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3435645
-5613.506509483637,-187500.02235174447,8106.12834765057,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3476045
-5630.896166669866,-187500.02235174447,8101.970923181882,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.35137
-5579.0401195335535,-187500.02235174447,8132.615164830109,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3553603
-5552.9109302653,-187500.02235174447,8140.080647478181,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3595037
-5598.39673023185,-187500.02235174447,8128.278926405779,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3644743
-5619.697942697757,-187500.02235174447,8122.51217633631,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.367396
-5584.471593436193,-187500.02235174447,8131.586984585165,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3715832
-5553.33561340995,-187500.02235174447,8135.632650331575,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3753932
-5581.789384101557,-187500.02235174447,8115.22550764388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3796756
-5611.606611204936,-187500.02235174447,8096.740614979341,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3836524
-5595.423948219293,-187500.02235174447,8109.682275018964,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.387436
-5586.371491714895,-187500.02235174447,8141.309993423223,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.392412
-5598.307323254028,-187500.02235174447,8140.5276823672875,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.395396
-5628.750399202157,-187500.02235174447,8123.786225770263,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.3995726
-5613.2606402946285,-187500.02235174447,8119.025304201282,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4037185
-5564.824410059979,-187500.02235174447,8136.169092198503,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4075584
-5574.882695064866,-187500.02235174447,8131.60933632962,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.411621
-5623.430684021793,-187500.02235174447,8112.4091878425115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.415665
-5625.397637533861,-187500.02235174447,8112.5880017981535,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4207032
-5580.336520711961,-187500.02235174447,8131.296411907246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4237704
-5572.602817130425,-187500.02235174447,8139.1195224666035,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4277475
-5616.747512429656,-187500.02235174447,8117.147757667037,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4317913
-5631.879643425899,-187500.02235174447,8112.096263420137,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4356468
-5580.984721301165,-187500.02235174447,8135.789112542762,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4396365
-5566.411383916305,-187500.02235174447,8136.258499176324,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.443778
-5611.2042798047405,-187500.02235174447,8114.376141354578,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.448711
-5610.801948404544,-187500.02235174447,8098.975789424871,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.451702
-5574.368604942394,-187500.02235174447,8099.132251636059,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4547338
-5593.501698196137,-187500.02235174447,8134.872691020095,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4597182
-5623.654201466346,-187500.02235174447,8138.605432344131,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4637184
-5640.4403615522815,-187500.02235174447,8114.219679143391,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.467741
-5595.982741830676,-187500.02235174447,8124.277964148279,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4717393
-5568.981834528665,-187500.02235174447,8131.22935667388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.476741
-5599.603724432436,-187500.02235174447,8138.627784088587,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.479731
-5624.369457288916,-187500.02235174447,8133.978621241882,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4827676
-5596.161555786319,-187500.02235174447,8135.23031893138,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4877431
-5562.186904214252,-187500.02235174447,8147.635537104075,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4917629
-5583.48811668016,-187500.02235174447,8136.571423598698,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.4957116
-5627.632811979391,-187500.02235174447,8114.197327398936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.499792
-5600.542497699559,-187500.02235174447,8110.196365141436,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5038304
-5554.72142156618,-187500.02235174447,8117.1701094114915,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.506757
-5582.929323068777,-187500.02235174447,8130.849377018139,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5109017
-5633.846596937967,-187500.02235174447,8127.317801394201,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.51587
-5625.040009622576,-187500.02235174447,8126.13315893807,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5198493
-5577.251979977129,-187500.02235174447,8138.1807491994805,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5239053
-5577.207276488219,-187500.02235174447,8136.236147431869,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5276363
-5624.905899155843,-187500.02235174447,8113.817347743196,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5308363
-5632.2819748260945,-187500.02235174447,8106.105995906115,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.534839
-5585.499773681137,-187500.02235174447,8111.112786664104,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5389695
-5559.124715223875,-187500.02235174447,8121.707513535919,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5439932
-5603.850555878944,-187500.02235174447,8118.622972801087,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5481102
-5636.0370678945865,-187500.02235174447,8109.168184896492,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.551984
-5593.121718540397,-187500.02235174447,8121.349885624634,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5561376
-5564.042099004042,-187500.02235174447,8132.793978785751,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5589018
-5597.793233131556,-187500.02235174447,8115.873708233084,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5628612
-5635.344163816472,-187500.02235174447,8100.093376647637,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5668561
-5595.848631363944,-187500.02235174447,8105.837774972651,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.57091
-5545.870130761878,-187500.02235174447,8103.2002691269245,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5761416
-5602.241230278162,-187500.02235174447,8091.55501026571,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5798995
-5662.456829840759,-187500.02235174447,8095.98065566786,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.583979
-5624.525919500104,-187500.02235174447,8105.346036594634,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5868895
-5560.24230244664,-187500.02235174447,8121.282830391268,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.590912
-5569.2947589510395,-187500.02235174447,8115.22550764388,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.59493
-5628.616288735425,-187500.02235174447,8104.1390423940475,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.5989468
-5611.53955597157,-187500.02235174447,8109.1234814075815,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.6039624
-5554.564959354992,-187500.02235174447,8123.160376925514,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.607942
-5562.43277340326,-187500.02235174447,8107.290638362246,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.611002
-5615.3170007845165,-187500.02235174447,8081.004986882805,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.6161397
-5616.389884518371,-187500.02235174447,8085.162411351492,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.6189685
-5577.229628232673,-187500.02235174447,8106.620086028587,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.6229541
-5582.0352532905645,-187500.02235174447,8110.062254674704,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1731452289.6269398
